uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count
at://did:plc:vpr56ktd73ptb72fks3wbjz5/app.bsky.feed.post/3lz4f6k24g22m,bafyreifgnuzus77buyyz2qtpqk2sw36liujqckzyfic75i6vz7vr263jge,"In case you missed it, a Fox News personality called for euthanizing homeless people. Not long after, there was a mass shooting at a homeless encampment in Minnesota.",2025-09-18T12:49:34.449Z,somapsycheyogi.bsky.social,did:plc:vpr56ktd73ptb72fks3wbjz5,homeless,"""encampment""",search_api,demo_search_test,2025-09-18T14:30:20.854416+00:00,en,💥🪷TruthBeTold🪷💥,"Refugee from the post-truth world, seeking a facts-based objective reality. Truth, reasoning and critical thinking matter.",2140,621,1391,False,2024-11-13T07:15:40.584Z,https://cdn.bsky.app/img/avatar/plain/did:plc:vpr56ktd73ptb72fks3wbjz5/bafkreibprairahkhw4v6527le64ubjzt5hz3ron5raoaoc4efcg5yerwqu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:vpr56ktd73ptb72fks3wbjz5/bafkreihjdqmhyr2sxbqjitp6ghjwqdviudau5h5g72hmenwlljqd6mdx7m@jpeg,2025-09-18T14:30:20.854288+00:00,309,4.501618122977346,3.4460547504025767,41.0,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:20.854403+00:00,2025-09-18T12:49:35.608Z,0.0,0.0,0.0
at://did:plc:y6btdntnerleq4yaoyogjvrq/app.bsky.feed.post/3lz4gqvfemv2a,bafyreidlbync4z3tiow2liq733tk4h5g5uailxml6phpiovz6xa3tv5jce,Rough sleeping in Scotland is at its highest ever but we know how to fix it,2025-09-18T13:17:43.907Z,thescottishsun.co.uk,did:plc:y6btdntnerleq4yaoyogjvrq,homeless,"""rough sleeping""",search_api,demo_search_test,2025-09-18T14:30:18.479022+00:00,en,The Scottish Sun,"The home of The Scottish Sun on BlueSky bringing you the latest news, showbiz and sport",144,6,7439,False,2024-11-19T14:31:16.305Z,https://cdn.bsky.app/img/avatar/plain/did:plc:y6btdntnerleq4yaoyogjvrq/bafkreih5vmbplixvfj3x7hydp6mppzmxultjx5ahrn3faug5hktffr2jqy@jpeg,,2025-09-18T14:30:18.478860+00:00,302,24.632450331125828,24.0,21.71,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:18.479008+00:00,2025-09-18T13:17:44.808Z,0.0,0.0,0.0
at://did:plc:qmswnefybouqsrzhsrl3xoij/app.bsky.feed.post/3lz4hdd2ljs2s,bafyreiard6nh5wkaurcbsbaudxfkjeefqhmot7d5e6oj7m6say27uyvbhe,"Detailing on this enemy encampment featured in Tandar is coming together! Check it out, friends! ❄️ #gamedev #indiedev #indiegamedev #openworld #ue5",2025-09-18T13:28:00.376Z,kristala.bsky.social,did:plc:qmswnefybouqsrzhsrl3xoij,homeless,"""encampment""",search_api,demo_search_test,2025-09-18T14:30:20.688351+00:00,en,Kristala 😼⚔️ Play on Steam,"Cat Souls 😼⚔️ combine Sekiro-inspired combat, acrobatic parkour, and innovative exploration to uncover a detailed story.

✨ https://store.steampowered.com/app/1206410/Kristala/",1103,90,1524,False,2023-08-21T20:51:34.058Z,https://cdn.bsky.app/img/avatar/plain/did:plc:qmswnefybouqsrzhsrl3xoij/bafkreiday63wjbd3stj2utxmykxurbu2ve5ttzepbzj5ocv3h3gavu3pb4@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:qmswnefybouqsrzhsrl3xoij/bafkreihlykyrs66mmbgdxppd72xrr7anzj3xwomr4lxzodl6rg4e5zkwlu@jpeg,2025-09-18T14:30:20.688228+00:00,758,2.0105540897097627,12.255555555555556,34.05,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T14:30:20.688342+00:00,2025-09-18T13:28:06.121Z,0.0,2.0,12.0
at://did:plc:zrpc2vw5r3ksp2nddvyfp64u/app.bsky.feed.post/3lz4hf4u2us2r,bafyreihhw3mg5voucrp5nq56tk4p6e2r4pkdw3lvvkh7zwwtdqlbyqrka4,America is in an abusive relationship with Trump. Time to get to the shelter.,2025-09-18T13:29:02.984Z,georgiasmum.bsky.social,did:plc:zrpc2vw5r3ksp2nddvyfp64u,homeless,,,notebook_test,2025-09-18T13:29:14.385380+00:00,en,Kate,"I used to be important. Now I live in the woods and watch birds. UEL. INFJ. Passed Gr13 Math by 1 mark - then got a PhD! 🇨🇦

BTW - I block nude pictures (I can’t believe I have to say this)",9686,3404,5758,False,2024-11-10T14:04:18.085Z,https://cdn.bsky.app/img/avatar/plain/did:plc:zrpc2vw5r3ksp2nddvyfp64u/bafkreihxfyeh32wuasjs5e2nk46wpbxezzyc3zzkeokov3qgbks6il6hja@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:zrpc2vw5r3ksp2nddvyfp64u/bafkreifqbv5oy7azvut6sf2g7vrzqkokemuallewi3nsebiep54gsdgtgy@jpeg,2025-09-18T13:29:14.385292+00:00,311,18.514469453376204,2.845475910693302,48.27,14,77,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:29:14.385360+00:00,,,,
at://did:plc:fvhl5eixa2oebqsjawqny7yq/app.bsky.feed.post/3lz4hfazifs2y,bafyreicv437gt5tepznvo7jefzl3z5eevkfils5r3qouqkmpfomvebii34,"Jimmy Kimmel makes a joke about Trump's lack of empathy (no, the joke wasn't about Charlie Kirk), loses his show. Fox pundit days that homeless people should be euthanized, still has his job. The U.S. is done.",2025-09-18T13:29:07.353Z,djgohann.bsky.social,did:plc:fvhl5eixa2oebqsjawqny7yq,homeless,,,notebook_test,2025-09-18T13:29:26.799197+00:00,en,Gohannesburg,"A mix of ancestry, knowledge, experience, with a sarcasm that's a reflection of society.",20,7,210,False,2024-12-05T00:06:02.246Z,https://cdn.bsky.app/img/avatar/plain/did:plc:fvhl5eixa2oebqsjawqny7yq/bafkreidtkx6xi45ssszmpwucpamn3u4qvcmzqwnksotpfllsucyw7ayrjq@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:fvhl5eixa2oebqsjawqny7yq/bafkreiemuwezfpxocuazgi7qu4b72juldiizn2v3gznucp7yvngxed5jri@jpeg,2025-09-18T13:29:26.799095+00:00,287,0.7317073170731707,2.857142857142857,13.7,37,209,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T13:29:26.799175+00:00,,,,
at://did:plc:dhpbjmu3u75a7o5bqjvezlex/app.bsky.feed.post/3lz4hfryt4s2g,bafyreigrqsm4hyd5jo7vnnmwsxof6aq32pyk23xwmoapqb6aybbsjmtbm4,"Just a reminder -
this guy said that we should genocide homeless people. 

He still has his job",2025-09-18T13:29:25.156Z,trumpwatch.bsky.social,did:plc:dhpbjmu3u75a7o5bqjvezlex,homeless,,,notebook_test,2025-09-18T13:30:26.786855+00:00,en,Trump Watch 👀,"Against-fascist | 🇺🇸Patriot 🇺🇸US House ’Squad | #Resist |Pro-Ukraine 🇺🇦 | #BLM 🦋
Anti-imperialist |Justice for All | #WokeWarrior
Human Rights |Environmental Justice |Reproductive Freedoms
🛑 No to Oligarchs, Trump, Dictatorship, MAGA, DMs, Porn, Nazis, Crypto",29907,52676,7729,False,2024-11-09T03:26:33.478Z,https://cdn.bsky.app/img/avatar/plain/did:plc:dhpbjmu3u75a7o5bqjvezlex/bafkreigajf7cewjmj3m7v2aklu7gtfv45f2ked2plxkjughdusof3afmge@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:dhpbjmu3u75a7o5bqjvezlex/bafkreid4m63xptgbsfmory34thzdcfrcu4uy5t24yzr6vmkkfd7u3aklt4@jpeg,2025-09-18T13:30:26.786729+00:00,313,24.69329073482428,0.5677538157794821,64.11,18,95,0,0,0,[],[],[],True,False,True,0,False,2025-09-18T13:30:26.786827+00:00,,,,
at://did:plc:nejvmzm7veqebvbqocyrxnya/app.bsky.feed.post/3lz4hfyf4ac2z,bafyreib4fkg3dh2l5fmbresiog7qekxu73nwg6qyt6f4gxoeub6btfscau,And a homeless person was found hanging from a tree in Mississippi.,2025-09-18T13:29:31.853Z,kittygirlsmom.bsky.social,did:plc:nejvmzm7veqebvbqocyrxnya,homeless,,,notebook_test,2025-09-18T13:30:40.551850+00:00,en,,"Avid gardener, New Englander, Democrat, cat mom, animal lover and wife of the very best husband in the world.",564,742,3045,False,2024-04-02T04:29:09.999Z,,,2025-09-18T13:30:40.551598+00:00,534,5.702247191011236,0.7601078167115903,28.45,12,67,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T13:30:40.551808+00:00,,,,
at://did:plc:2h4wa3xi6gylrsz5ss4v3po4/app.bsky.feed.post/3lz4htapxoc2o,bafyreiczv2qshgpd4fw76jmeuw4da5us4n4o4j523kdw3jedcclzkqfnae,I guess she missed the Brian Kilmeade guy on Fox actually advocating for murdering the mentally ill an d homeless.,2025-09-18T13:36:56.805Z,greetingsout.bsky.social,did:plc:2h4wa3xi6gylrsz5ss4v3po4,homeless,,,notebook_test,2025-09-18T13:37:37.769142+00:00,en,Greetings From Out of the Blue … State,"""An imbalance between rich and poor is the oldest and most fatal ailment of all republics.” Plutarch Secret agent in the real world with an artistic agenda.  Buddhists stole my clarinet! Formerly Greetings From Out Of the Blue…State on Twitter",1002,1867,4420,False,2024-11-07T15:27:04.283Z,https://cdn.bsky.app/img/avatar/plain/did:plc:2h4wa3xi6gylrsz5ss4v3po4/bafkreignuixf6hnzdwuiihiz4qgt356x4ltok2furir5aqeuak5cvbbd2e@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:2h4wa3xi6gylrsz5ss4v3po4/bafkreiervcix7i2ihpwszdknijmxyysrmicvwuqkdahyyt5y2oxxut2dfa@jpeg,2025-09-18T13:37:37.768952+00:00,314,14.07643312101911,0.536689876807713,31.15,20,114,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:37:37.769100+00:00,,,,
at://did:plc:vzyhuqgujb6qhl5mrpudqda2/app.bsky.feed.post/3lz4htbgxys2o,bafyreibyei6yspf67kwoeavmvp2a66p3ptrphyb7a4xjkzooyy6bzbyisu,When I lived in Austin there were a lot of homeless people near my neighborhood. The things I heard coming from the mouths of people I previously thought were good people was astonishing.,2025-09-18T13:36:57.560Z,apendley.bsky.social,did:plc:vzyhuqgujb6qhl5mrpudqda2,homeless,,,notebook_test,2025-09-18T13:37:38.829674+00:00,en,squid.jpg,"Allegedly an iOS programmer. I hack on microcontrollers, games, and 3D-printing projects as well. 

itch: aaronpendley.itch.io

Adafruit Playground: https://adafruit-playground.com/u/squid_jpg

Printables: printables.com/@squid_jpg

He/him/any",434,522,2712,False,2023-09-05T18:01:40.998Z,https://cdn.bsky.app/img/avatar/plain/did:plc:vzyhuqgujb6qhl5mrpudqda2/bafkreidszjw3xho4qfksaj5hqiusyoln44uwlti43entqhns7qsbmz5mkm@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:vzyhuqgujb6qhl5mrpudqda2/bafkreiapv5lofzftpra35x64jcwbc644zf37nk2dtehewulhbct4cyev7y@jpeg,2025-09-18T13:37:38.829492+00:00,743,3.6500672947510093,0.8314176245210728,27.19,33,187,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:37:38.829634+00:00,,,,
at://did:plc:2h4wa3xi6gylrsz5ss4v3po4/app.bsky.feed.post/3lz4htowljk2o,bafyreieq2eppjes3q5tlaspxh6a23akfosn3rynrtdhqdshqiqvcc3jhhi,I guess she missed the Brian Kilmeade guy on Fox actually advocating for murdering the mentally ill an d homeless.,2025-09-18T13:37:11.702Z,greetingsout.bsky.social,did:plc:2h4wa3xi6gylrsz5ss4v3po4,homeless,,,notebook_test,2025-09-18T13:38:14.826281+00:00,en,Greetings From Out of the Blue … State,"""An imbalance between rich and poor is the oldest and most fatal ailment of all republics.” Plutarch Secret agent in the real world with an artistic agenda.  Buddhists stole my clarinet! Formerly Greetings From Out Of the Blue…State on Twitter",1002,1867,4420,False,2024-11-07T15:27:04.283Z,https://cdn.bsky.app/img/avatar/plain/did:plc:2h4wa3xi6gylrsz5ss4v3po4/bafkreignuixf6hnzdwuiihiz4qgt356x4ltok2furir5aqeuak5cvbbd2e@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:2h4wa3xi6gylrsz5ss4v3po4/bafkreiervcix7i2ihpwszdknijmxyysrmicvwuqkdahyyt5y2oxxut2dfa@jpeg,2025-09-18T13:37:37.768952+00:00,314,14.07643312101911,0.536689876807713,31.15,20,114,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T13:38:14.826262+00:00,,,,
at://did:plc:frsz4s3drb7shzw3g6x53x53/app.bsky.feed.post/3lz4ifjcxp22z,bafyreifpvi3pfo5mmxe4zxy7img5avwsu27a22rj5dka7snhdqcrw7vdle,And THE HOMELESS!,2025-09-18T13:47:09.796Z,putawomanincharge.bsky.social,did:plc:frsz4s3drb7shzw3g6x53x53,homeless,,,notebook_test,2025-09-18T13:47:54.913995+00:00,en,,"Women who have been lied to, deceived and undervalued are dangerous.
Watch out MAGA.
I am so WOKE I can't sleep.
#Resist 
Libra woman, but sometimes my scales don't balance.⚖️
Keep your guns away from the children. 

 NO🏥 STARTER PACKS🚫
NO PORN🤬
NO DM's",36718,27328,46394,False,2024-11-17T00:55:51.839Z,https://cdn.bsky.app/img/avatar/plain/did:plc:frsz4s3drb7shzw3g6x53x53/bafkreigfvwutzr6xa2uc6oegv4fa5vr3cxxkdj7lai7fsl52w4l2buukue@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:frsz4s3drb7shzw3g6x53x53/bafkreib2ix4tlxir6nlzdwudoz3fpvyy2dmvmykqwxn4miql6b5cas6csu@jpeg,2025-09-18T13:47:54.913921+00:00,305,152.11147540983606,1.3436036299765808,49.61,3,17,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:47:54.913982+00:00,,,,
at://did:plc:a6rot6dgnc7ppxzugvzjenw5/app.bsky.feed.post/3lz4ifldoyc23,bafyreignrnqal3nlgq4iqxqr4kwn45ajrehjob6ykukifos6rame63yece,"Maybe it has to do with FIX NEWS calling for homeless people to be MURDERED!

They and other outlets not condemning FIX are all media versions creating (forgive the oxymoron) an open air public Auschwitz on the homeless! 

I mean 😱🤯😡!  REMEMBER…
WE the people are the power! 

#BOYCOTT_THE_NETWORKS",2025-09-18T13:47:11.917Z,freyaaegisforte.bsky.social,did:plc:a6rot6dgnc7ppxzugvzjenw5,homeless,,,notebook_test,2025-09-18T13:47:58.754031+00:00,en,Freya Aegis Forte,"Fiercely devoted to Democracy, equality among all beings, and a just, benevolent world.",3365,2008,1458,False,2025-03-01T01:02:21.545Z,https://cdn.bsky.app/img/avatar/plain/did:plc:a6rot6dgnc7ppxzugvzjenw5/bafkreia734tlthidegilmnr4v34z7mqj7fvqxhvos6rgfrlfb4jrn2xpye@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:a6rot6dgnc7ppxzugvzjenw5/bafkreigximxksyjon5f2jiyo6zgtf2dyyefqopfmn2uhhtdxz5ouhtggzy@jpeg,2025-09-18T13:47:58.753691+00:00,201,7.253731343283582,1.675796812749004,46.81,49,298,1,0,0,['#BOYCOTT_THE_NETWORKS'],[],[],False,False,False,0,True,2025-09-18T13:47:58.753957+00:00,,,,
at://did:plc:zhkrs5dkqaxrwvg7xl3g3d4u/app.bsky.feed.post/3lz4ifox6cc27,bafyreierrqay4jmoxyw3izm5ood36ayb6c4bxl4e7idqpjtfbvn6x2tzoi,"What an interesting strategy. They will attempt to make their critics homeless and they've already called for executing homeless people. Connect the dots, folks.

Oh, and come get me you bastards. I'm ready to go to your death camps",2025-09-18T13:47:15.702Z,johnmoffitt.bsky.social,did:plc:zhkrs5dkqaxrwvg7xl3g3d4u,homeless,,,notebook_test,2025-09-18T13:48:05.937593+00:00,en,John Moffitt 🌊🌊🧢,"Astrophysicist, paleontologist, geologist, speaker, playwright, engineer, astronomy, artist, chess player, outspoken liberal, grandfather & graffiti fan. Waffle House. #DemVoice1

I don't DM with ChatBots.
I'm NOT here looking for a date.

Houston TX  🇺🇦🇨🇦",46936,44136,3761,False,2023-05-04T14:08:15.601Z,https://cdn.bsky.app/img/avatar/plain/did:plc:zhkrs5dkqaxrwvg7xl3g3d4u/bafkreiafuyizzxkmluvhhat2iwz6ssmruqzwmtz5ql7c3ggqnaauwjj77i@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:zhkrs5dkqaxrwvg7xl3g3d4u/bafkreiedwksex6uyafac7imbfddlpvzxami7h7itattiiotohcvzkaatw4@jpeg,2025-09-18T13:48:05.937455+00:00,867,4.337946943483276,1.0634402755120536,96.72,39,232,0,0,0,[],[],[],False,False,False,0,False,2025-09-18T13:48:05.937565+00:00,,,,
at://did:plc:tm4e6wwiuy5ycgp5wuh5zkg5/app.bsky.feed.post/3lz4ig57tlc2e,bafyreibzqpdpzk6a3cma6vk4vythzz4owvbgzugr6n3xzcrlk6hkegxqii,"Iris Family Support Center is proud to collaborate with CHILL in our shared mission to support young people within our community. CHILL works with young adults who have aged out of foster care or face homelessness, empowering them to build essential life and work skills.

More at chillfw.org",2025-09-18T13:47:30.655Z,irisfamilysupport.bsky.social,did:plc:tm4e6wwiuy5ycgp5wuh5zkg5,homeless,,,notebook_test,2025-09-18T13:48:50.161793+00:00,en,Iris Family Support Center,"Iris Family Support Center provides programs and services to families throughout Northern Indiana to provide safe and happy childhoods.

Learn more at www.irisfamily.org",10,14,268,False,2024-11-25T19:09:51.544Z,https://cdn.bsky.app/img/avatar/plain/did:plc:tm4e6wwiuy5ycgp5wuh5zkg5/bafkreifbjoa2z5fyn4gttv3tuonuvp5ppwwqvfzxjeivhtnlpuh34nncia@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:tm4e6wwiuy5ycgp5wuh5zkg5/bafkreiepoo4geiyyezlsdmefoajnqfd5h7wp6yxfzeljzndcimmtzcol24@jpeg,2025-09-18T13:48:50.161408+00:00,296,0.9054054054054054,0.7142857142857143,10.6,48,292,0,0,0,[],[],[],True,False,True,1,False,2025-09-18T13:48:50.161729+00:00,,,,
at://did:plc:txmnvx2mjrakiuhgbeovoraf/app.bsky.feed.post/3lz4ig7yrbs2d,bafyreicmbzncjik2mbizqjcqauwxqmmoafnfguysukb4kiezk7ibaqv44a,"In the current media climate, Brian Kilmeade needs to be fired. He suggested murdering homeless people ON AIR. He is a proponent of murder. He did not 'celebrate' someone's murder, he did not say Trump is trying to exploit a murder, he LITERALLY called for murder. He has to go.",2025-09-18T13:47:33.576Z,mxburbank.bsky.social,did:plc:txmnvx2mjrakiuhgbeovoraf,homeless,,,notebook_test,2025-09-18T13:48:53.263300+00:00,en,Max Burbank,"Dad, husband, pants aficionado, raconteur, former pussycat dollI; permanently suspended from Twitter before it was cool to not be on Twitter. Life-long-lefty; Comedy archive at maxburbank.wordpress.com I BLOCK CRYPTO DUDES! ",3992,3025,6215,False,2024-11-14T18:42:34.332Z,https://cdn.bsky.app/img/avatar/plain/did:plc:txmnvx2mjrakiuhgbeovoraf/bafkreiechvnclalbhnck7jszwalwp6jrgn5kikc7oqhiig3ldl4fuov6ga@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:txmnvx2mjrakiuhgbeovoraf/bafkreihtyvqxso5oilvllgjcmugy3vwbr6bfnu5uwwheujtg4nasyhqg4m@jpeg,2025-09-18T13:48:53.263128+00:00,307,20.2442996742671,1.3196694214876032,39.22,50,278,0,0,0,[],[],[],False,False,False,1,False,2025-09-18T13:48:53.263261+00:00,,,,
at://did:plc:qacznvirzwp4r3oyqhbcob73/app.bsky.feed.post/3lz4iv2uoss24,bafyreihtcwdwa3odm4mreczmunpm5isq74icj2kde5xnxwpzjcnlnh7bp4,What if he killed all the homeless on skid row? Would you let him back on the air then?,2025-09-18T13:55:51.519Z,toddgillett.bsky.social,did:plc:qacznvirzwp4r3oyqhbcob73,homeless,,,notebook_test,2025-09-18T13:56:01.264071+00:00,en,Todd Gillett,"Hello blue sky friends. 
#Runner #Atheist #Resistance #ThunderUp
FFRF Member Slava Ukraine!",666,460,59,False,2023-10-06T21:19:12.023Z,https://cdn.bsky.app/img/avatar/plain/did:plc:qacznvirzwp4r3oyqhbcob73/bafkreigkp34kbj3h7m4xgkzb5xk44lprpcwoxxllh7invqvc5es7hacw2u@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:qacznvirzwp4r3oyqhbcob73/bafkreihhkx4uaf2fi2fkqrevog4spxx3xxztvfafps2zvi5kftqzpstuha@jpeg,2025-09-18T13:56:01.263735+00:00,712,0.08286516853932584,1.4478260869565218,78.24,19,87,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:56:01.264037+00:00,,,,
at://did:plc:wain6ywfzborbxgme2f55ha5/app.bsky.feed.post/3lz4iv3ikkk2d,bafyreicvsy24bkeeg4f4uzndv3wmnbltph46lifyngprwi4elymxf5jdcy,Mom and I were homeless after she left my abusive stepfather. Happens to many abused women. We know rump sees women as at his disposal. Kilmeade should be gone.,2025-09-18T13:55:52.170Z,kdelran.bsky.social,did:plc:wain6ywfzborbxgme2f55ha5,homeless,,,notebook_test,2025-09-18T13:56:09.037406+00:00,en,,"#ViveLaResistance ! #TheResistance #TheOpposition #Truthwarriors #Resist 
💙🇨🇵🇺🇲🇺🇦🗽🇨🇦🏳️‍🌈🇪🇺
Resistance Playbook https://www.theguardian.com/commentisfree/2024/nov/17/how-to-survive-the-broligarchy-20-lessons-for-the-post-truth-world-donald-trump",13229,28221,4539,False,2024-11-21T22:58:17.341Z,https://cdn.bsky.app/img/avatar/plain/did:plc:wain6ywfzborbxgme2f55ha5/bafkreid2gfrbjamc642jqhw2ntvemrnxbdhce32k4ghdzgdtivhstjbwby@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:wain6ywfzborbxgme2f55ha5/bafkreifmbcrl264abanui7plss3ddpqspyjdsa3a37vud5tgt4qe5tr4cy@jpeg,2025-09-18T13:56:09.036987+00:00,300,15.13,0.46876439530845826,55.79,29,160,0,0,0,[],[],[],False,False,False,0,True,2025-09-18T13:56:09.037369+00:00,,,,
